citing_docdb_family_id,cited_docdb_family_id
44196243,38996209
37304041,38998346
39415361,38998346
39808736,38998346
41094440,38998346
41426352,38998346
42222088,38998346
42562976,38998346
42970194,38998346
34908870,39020544
38935921,39020544
38935921,39027518
40352713,39027518
40565192,39027518
42222078,39027518
42222093,39027518
39359107,39032120
42222092,39081588
43448163,39081588
43853267,39081588
44142068,39081588
34908870,39092242
40074870,39092242
40352709,39092242
40352713,39092242
42222080,39092242
42222974,39092242
42230233,39092242
42668460,39092242
39338983,39106077
42237420,39106077
38935921,39107009
40666742,39142757
42056602,39142757
42166017,39142757
42174574,39142757
42633442,39142757
43759729,39142757
44143814,39142757
38654935,39146855
40792049,39146855
42101840,39146855
43992133,39146855
40567848,39156248
41466370,39156248
41529649,39156248
42040440,39156248
42222085,39156248
42230231,39156248
42231268,39156248
42231271,39156248
42811314,39156248
42987695,39156248
44142068,39156248
42072828,39156541
42222969,39156541
42222970,39156541
38543649,39167923
39719277,39167923
39986215,39167923
40380151,39167923
41513061,39167923
41091022,39204124
39364044,39230438
42230232,39230438
35355814,39251168
41707341,39251168
42184116,39251168
43027651,39251168
43304664,39251168
44142081,39251168
35355814,39262797
36782307,39262797
36998545,39262797
39682249,39262797
40278951,39262797
40387899,39262797
41466366,39262797
42222080,39262797
42222081,39262797
42222082,39262797
42222093,39262797
42222966,39262797
42231273,39262797
42231274,39262797
42231275,39262797
44142069,39262797
39543051,39263105
40352726,39263105
42231272,39263105
43386192,39263105
44143131,39276257
44482612,39282460
40667156,39304522
41566767,39304522
36998545,39311311
38510334,39311311
38935921,39311311
44505361,39311311
42338730,39311312
43608613,39311312
34139873,39344637
39852174,39344637
41412308,39344637
42542693,39344637
43027651,39344637
43033465,39344637
43088071,39344637
44142081,39344637
43448268,39356556
35721676,39359107
38859576,39359107
41381988,39359107
42102376,39359107
38543649,39364868
39142757,39364868
41566767,39364868
44142074,39364868
44798101,39364868
42077869,39367323
42083878,39367323
42083879,39367323
35134119,39415361
40936293,39415361
42222966,39428000
42231273,39428000
42231274,39428000
42231275,39428000
42289039,39428000
43385733,39428000
39356556,39462164
40186081,39462164
40278632,39462164
41667189,39462164
42073949,39462164
42222082,39462164
44143117,39462164
44560164,39462164
36998545,39463899
39645219,39463899
40931868,39463899
34908870,39492648
39020544,39492648
40679038,39492648
41090374,39492648
42244700,39492648
42223610,39493537
44143115,39493537
38543649,39494479
40263300,39494479
42223651,39494479
39356556,39509845
41227060,39509845
42613887,39509845
43302976,39509845
43495159,39509845
42222085,39536770
43125771,39536770
43379853,39536770
44081267,39536770
44366930,39536770
44475866,39536770
44482612,39536770
41509748,39543051
42231272,39543051
42338730,39543051
43386192,39543051
41707599,39560848
42333436,39560848
42678403,39560848
42222084,39590397
42222974,39590878
44196243,39590878
43217949,39591794
38517025,39593610
40847880,39593610
40901771,39593610
43027651,39597613
43028578,39597613
43927675,39597613
38778155,39645219
40380151,39645219
41010469,39645219
42059741,39645219
44341841,39645219
42220847,39645840
42222084,39645840
40654494,39667111
40911967,39667111
41610985,39667111
44142069,39667111
41566520,39668209
40560639,39674533
42225458,39681656
40898448,39685195
40954404,39685195
42222090,39719277
38566895,39719400
42230231,39719400
40352651,39739517
43448268,39739517
40847170,39760880
41012222,39768621
35134119,39777488
39356556,39777488
42194246,39777488
40260119,39808736
42829506,39808736
43304664,39808736
41669380,39808738
44143815,39808738
35721676,39855033
43450105,39855033
42128630,39863777
42560069,39863777
43027651,39863777
44366927,39863777
39156248,39865622
41162714,39865622
42551688,39865622
42829506,39865724
38666822,39868676
39027518,39868676
43734403,39868676
39027518,39926152
40278978,39926152
40352713,39926152
40456345,39926152
42222084,39926152
42668460,39926152
39926154,39926153
39577326,39926154
42087881,39926154
42222088,39930552
43796282,39930552
44366927,39930552
45003479,39930552
40278978,39943147
40591372,39943147
43028578,39951447
34908870,39968842
38255293,39968842
38459040,39968842
38895466,39968842
38935921,39968842
39027518,39968842
39282460,39968842
39359107,39968842
40456581,39968842
40565192,39968842
40567848,39968842
40785431,39968842
40847170,39968842
41258359,39968842
41819496,39968842
42106341,39968842
42222078,39968842
42779530,39968842
45003479,39968842
42124481,39986215
41016447,40026767
42830750,40026767
43379853,40026767
42234709,40030902
42728864,40030902
43608613,40030902
34908870,40031721
40567848,40031721
43304664,40031721
44353095,40031721
44366927,40031721
40289430,40032634
40278957,40032691
43125359,40032691
43221132,40032691
43598138,40032691
43992142,40032691
42993679,40042769
43628472,40042769
41416405,40042779
35134119,40044086
40567848,40044086
41134545,40044086
41716934,40044086
41716942,40044086
42222960,40044086
42674929,40044086
44143115,40044086
42222090,40044115
35721676,40074599
40289430,40074599
38814477,40074827
38983706,40074827
40278978,40074827
41416439,40074827
42263364,40074827
42982246,40074827
34139873,40074870
34908870,40074870
35721676,40074870
40565192,40074870
40568359,40074870
42034524,40074870
42309913,40074870
42710056,40074870
43086942,40074870
44143814,40074870
44366927,40074870
44366930,40074870
42222081,40075573
42222082,40075573
44858388,40075573
39431463,40075574
40718543,40075574
42194246,40075574
42222093,40075574
38998346,40076132
41129733,40076132
42103018,40076132
42231270,40076132
43385733,40076132
43618115,40076132
43778525,40076132
43898588,40076132
44142077,40076132
44143120,40076132
44858388,40076132
39364868,40090342
39739517,40090342
41818344,40090342
42056602,40090342
40639967,40130335
40220839,40135722
40795198,40175879
42335014,40175879
43448268,40175879
42222970,40186081
38543649,40225367
41381988,40225367
41818344,40225367
42056602,40225367
43412211,40225367
44143814,40225367
42320324,40228866
42984058,40228866
40689521,40260118
40936293,40260118
41361319,40260118
42032723,40260118
42222078,40260118
42222090,40260118
39415361,40260119
40668462,40260119
43628470,40260119
44142069,40260119
44142077,40260119
34908870,40265972
40030902,40265972
40469814,40265972
41010471,40265972
41799468,40265972
42072828,40265972
38846951,40278632
39492648,40278632
41129733,40278632
41509748,40278632
42222081,40278632
42222082,40278632
42984058,40278632
44143124,40278632
41162692,40278951
42222959,40278957
42223547,40278957
34908870,40278978
39282460,40278978
40954404,40278978
42056602,40278978
42106341,40278978
42222090,40278978
42222970,40278978
42984058,40278978
43628470,40278978
44081267,40278978
40775156,40283433
35721676,40289430
42040440,40289430
42056602,40289430
40667156,40301416
40898448,40301416
41162714,40301416
42103018,40301416
42830750,40301416
43843077,40301416
38543649,40352370
40667156,40352370
44366930,40352370
44475866,40352370
38515805,40352709
40352726,40352709
35355814,40352713
40352709,40352713
42668460,40352713
44142069,40352713
34129838,40352726
38515805,40352726
41056401,40352726
41011978,40362369
34908870,40379631
41717370,40379631
43854229,40379631
42970194,40381496
34139873,40387779
40030902,40387779
43426895,40387779
43496601,40387779
44520504,40387779
42056602,40387899
42734802,40387899
43857205,40387899
44353095,40387899
34908870,40404268
40785431,40404268
34908870,40406267
38170014,40406267
38459040,40406267
38895466,40406267
40567848,40406267
40591372,40406267
41012222,40406267
41511245,40406267
42106341,40406267
42222078,40406267
42222962,40406267
44257962,40406267
38625329,40418868
40567848,40418868
42230231,40418868
44482612,40419027
40792049,40454662
43411505,40454662
42830750,40456174
44142077,40456174
40795198,40456345
42056602,40456345
42222974,40456345
42551688,40456345
42668460,40456345
42830750,40456345
42992829,40456345
43854229,40456345
40567848,40456581
44143124,40456581
35134119,40467344
38170014,40467344
42222970,40467344
42668460,40467344
43795199,40467344
43854229,40467344
44167744,40467344
44597066,40467344
40456345,40469918
39685195,40470831
40135722,40470831
42174574,40470831
34139873,40472015
43628470,40472015
44142077,40472015
44353095,40472015
44520504,40472015
45003479,40472015
40456345,40472130
42084581,40472130
42987695,40472130
42222966,40472916
42231273,40472916
42231275,40472916
41129212,40490415
41129733,40490415
44142077,40490415
42223547,40493752
43262612,40493752
42937421,40504459
43969832,40511198
39760880,40518527
40679038,40526746
43603043,40526746
42222082,40535004
44143115,40535004
43412211,40538868
44798101,40538868
43033465,40548680
34908870,40565192
40352563,40565192
40785431,40565192
42072828,40565192
44224261,40565192
39868676,40567848
42103018,40567848
43843077,40567848
40567848,40578113
40278978,40591372
40753500,40591372
35134119,40591544
43411505,40591544
43992133,40591544
44143814,40591544
34908870,40591902
44505361,40591902
38543649,40600122
42056602,40600122
44142074,40600122
42678403,40601519
44142077,40601519
38170014,40605235
44142068,40605235
44257962,40607009
43615292,40623863
41572690,40626084
42730072,40626084
43992133,40626084
41460120,40637575
44798101,40654494
39767154,40666742
39926152,40666742
40753500,40666742
41799468,40666742
42222092,40666742
43125359,40667156
44142076,40668462
34908870,40679038
42984058,40679038
43027651,40679038
43796282,40679038
34908870,40679039
40679038,40679039
43027651,40679039
43088071,40679039
43796282,40679039
42990126,40689521
38935921,40691046
39767154,40718543
40954403,40718543
41668785,40718543
43608629,40718543
44224261,40718543
44143104,40753500
34908870,40785431
42222081,40786169
42222966,40786169
42231273,40786169
42231274,40786169
42231275,40786169
44858388,40786169
41203501,40786860
34908870,40795198
43605994,40795198
44303565,40795198
42830750,40795199
40568359,40795935
42056602,40795935
43262612,40795935
43902831,40795935
44143144,40801603
34908870,40850776
42184110,40850776
44142074,40850776
44353095,40874086
40278978,40898448
40954404,40898448
44307305,40901314
40718543,40954403
40765599,40954403
40847170,40954403
41819496,40954403
42230232,40954404
39868676,41009143
42266386,41009143
43898588,41009143
44475867,41009143
40265972,41009191
42222966,41009191
42231273,41009191
42231274,41009191
42231275,41009191
42266386,41009191
44142068,41010297
41818344,41010423
42056602,41010423
42056602,41010469
42184110,41010469
43525114,41010469
44142071,41010469
41012222,41010471
44143104,41010471
42266386,41011945
42103018,41011978
34139873,41012222
39282460,41012222
42103018,41012222
40668462,41020847
43530378,41020847
43032611,41051107
43628472,41051107
40715459,41056401
40377457,41057625
41460120,41057625
43607257,41057625
40654494,41058836
40911967,41058836
42222091,41064509
44142068,41064509
43412211,41064784
38998346,41066610
44318287,41066610
39415361,41066699
39865622,41066699
43854229,41066699
34139873,41090371
42222085,41090371
42223598,41090371
42223602,41090371
43496816,41090371
44858388,41090374
32321662,41091022
40291167,41094440
39032120,41112648
40567848,41112648
42560068,41136950
42990126,41152939
44520504,41161365
34139873,41162714
39282460,41162714
41112648,41162714
39682249,41203501
42231270,41203501
43854229,41203501
44142077,41203501
40810593,41203656
44142077,41254219
44142081,41255193
40567848,41258359
40186081,41259787
34139873,41259854
43027651,41259854
44142081,41259854
44142084,41259894
35134119,41278891
38335742,41314521
40030902,41314521
41012222,41314521
41258359,41314521
44257962,41314521
44353095,41318448
43033465,41353951
42990126,41399289
40278978,41412291
34139873,41412306
41416439,41412306
42286472,41412306
42333436,41412306
41416439,41412308
44366927,41412308
44366927,41426352
34908870,41433796
38625329,41433796
42230231,41433796
42992829,41433796
43627428,41433796
43448268,41466366
40668462,41505005
43598138,41508080
38779043,41509748
44081267,41509748
41012222,41511245
44257962,41511245
41818344,41559702
42056602,41559702
40667156,41566767
43598138,41572593
43412211,41600742
43534248,41600742
35721676,41610985
42222082,41667189
42222085,41667189
44560164,41667189
40567848,41668280
42238705,41668280
44142069,41668785
44143122,41669380
41012222,41680515
41707599,41707598
35721676,41718846
43836825,41721228
44624981,41722748
38255293,41799468
39027518,41799468
43530378,41818344
38335742,41819496
39926152,41819496
40565192,41819496
44142069,41819496
34908870,42034524
44142069,42040440
43534248,42056602
34139873,42072911
44142081,42072911
44520504,42072911
42056602,42073949
44560162,42073949
44560164,42073949
43797857,42084581
40456174,42106341
40567848,42106341
44353095,42106341
44066979,42145313
34139873,42165358
39027518,42165358
41094440,42165358
43027651,42165358
44475867,42165358
44520504,42165358
44143113,42173280
42223651,42184110
42811314,42184110
44142069,42184110
43027651,42184116
44520504,42184116
44597066,42196455
39156248,42198572
39767154,42222078
40667156,42222078
35134119,42222080
38170014,42222080
38998346,42222080
39865622,42222080
39865724,42222080
41466366,42222080
41799468,42222080
44142068,42222080
44142069,42222080
42056602,42222081
42222085,42222081
44142068,42222081
41799468,42222082
42056602,42222082
44142068,42222082
44143117,42222082
44560164,42222082
41258359,42222084
42222080,42222084
43530378,42222084
42230231,42222085
44366930,42222085
38170014,42222086
41012222,42222086
34908870,42222090
40469814,42222091
40567848,42222091
44520504,42222091
44520504,42222092
41707599,42222101
43607257,42222101
43902831,42222101
44520504,42222101
34139873,42222958
41203501,42222958
35721676,42222960
41066699,42222960
42222085,42222960
44143124,42222962
42231273,42222966
42231275,42222966
43385733,42222966
40278978,42222969
44143116,42222969
40278978,42222970
40567848,42222970
44143116,42222970
44143131,42222973
42222085,42223547
38543649,42223598
42222085,42223598
42222093,42223598
42223651,42223598
42811314,42223598
43992121,42223598
42222085,42223602
44475866,42223602
39767154,42223651
40352370,42223651
42222085,42223651
42223598,42223651
42811314,42223651
44143117,42223651
44520504,42223651
34908870,42224495
35721676,42224495
35721676,42224503
34908870,42230231
42040440,42230231
42222085,42230231
34908870,42230233
35134119,42230233
40567848,42230233
40679038,42230233
41258359,42230233
44143815,42230233
44353095,42230233
44303565,42231268
44143120,42231270
44142068,42231271
44143117,42231271
44560164,42231271
41203501,42231273
42238705,42231273
40278978,42231274
43385733,42231274
44143120,42231274
40278978,42231278
36998545,42244507
37865899,42244507
39263105,42244507
42222082,42244507
42222970,42244507
42231271,42244507
43598138,42244507
43902831,42244507
39311312,42244700
44142077,42244700
34908870,42266386
41509748,42266386
42830750,42266386
43032611,42266386
43628472,42266386
44560162,42266386
44560164,42266386
34139873,42286472
43027651,42286472
38935921,42309639
43586700,42309639
44475867,42309940
40567848,42320324
44257962,42333436
44142077,42338730
44143815,42338730
44482612,42355728
39760880,42396102
40668462,42396102
43530378,42396102
43495843,42461443
44142081,42542693
44520504,42542693
39865724,42560068
44257962,42613887
40567848,42663870
43412211,42663923
43534248,42663923
40456581,42668460
39865724,42678403
40278978,42678403
43086942,42732855
44353095,42734802
44366930,42734802
44475866,42734802
38255293,42779530
39367323,42783193
39926154,42811314
42040440,42811314
42980419,42980418
42980418,42980419
43220439,42980419
44143131,42981099
42980418,42981100
42980419,42981100
38543649,42992829
43836825,42992829
43628472,42993679
40567848,43032611
35721676,43085385
42040440,43085385
44142069,43123516
42167470,43124655
38255293,43217718
40567848,43217718
38543649,43221132
40568359,43221132
43125359,43221132
43262612,43221132
43607257,43221132
42932245,43243047
38543649,43262612
41012222,43305784
41416439,43355993
42932245,43355993
41136950,43379853
44066979,43382370
34908870,43386192
44353095,43386192
35721676,43412211
35721676,43450105
38335742,43450105
43412211,43450105
43534248,43450105
43426895,43496601
44520504,43496601
38543649,43497461
39767154,43497461
43992121,43497461
40668462,43530378
34908870,43534248
42106341,43534248
40278978,43534957
40278978,43588695
40278978,43588696
43426895,43597049
44520504,43598138
44353095,43603043
42056602,43605994
40847170,43608629
42990126,43608629
44143124,43608895
44142069,43708926
44257962,43708926
40467344,43795199
43797857,43880324
44142069,43902831
38625329,43927675
39431463,43928279
39760880,43928279
42932245,43969832
42811314,43992121
44142069,43992121
42040440,44081267
43305784,44117631
44257962,44142071
44520504,44142071
44142069,44142077
44520504,44142081
44520504,44142084
42990126,44143104
44142077,44143104
44142069,44143115
44560164,44143115
44142069,44143120
44142077,44143815
34908870,44187794
40567848,44303565
44353095,44303565
44366930,44340938
44475866,44340938
42560068,44341841
34908870,44353095
38625329,44353095
40567848,44353095
41416439,44355105
41707599,44505366
39415361,44708737
38219481,46301215
38787027,46301215
42222086,46301215
43597049,46301215
43647916,46301215
38517026,46328717
39311312,46329040
42678403,46329040
44142077,46329040
44143815,46329040
